,number,type,bbox_x,lines,width,height,ext,colorspace,xres,yres,bpc,transform,size_x,image,__x,line_no,idx,idx_val,size_y,flags,font,color,ascender,descender,text,origin,bbox_y,__y,span_no,x0,y0,x1,y1
81,49,0,"(41.52000045776367, 469.30438232421875, 170.0509033203125, 480.0647888183594)","{'spans': [{'size': 8.46518325805664, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'peregrina(Hack.)', 'origin': (41.52000045776367, 477.3599853515625), 'bbox': (41.52000045776367, 469.30438232421875, 107.54342651367188, 480.0647888183594)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Maire et Weiller', 'origin': (107.54350280761719, 477.3599853515625), 'bbox': (107.54350280761719, 469.30438232421875, 170.0509033203125, 480.0647888183594)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (41.52000045776367, 469.30438232421875, 170.0509033203125, 480.0647888183594)}",,,,,,,,,,,number,0,35,35,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Weiller,"(107.54350280761719, 477.3599853515625)","(107.54350280761719, 469.30438232421875, 170.0509033203125, 480.0647888183594)",idx,1,107.54350280761719,469.30438232421875,170.0509033203125,480.0647888183594
82,51,0,"(39.84000015258789, 479.11920166015625, 108.24100494384766, 508.86480712890625)","{'spans': [{'size': 8.707198143005371, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'sharonensis', 'origin': (40.560001373291016, 487.20001220703125), 'bbox': (40.560001373291016, 479.11920166015625, 82.67359924316406, 489.57720947265625)}, {'size': 8.707198143005371, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Eig', 'origin': (82.67359924316406, 487.20001220703125), 'bbox': (82.67359924316406, 479.1444091796875, 97.04627990722656, 489.9048156738281)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.560001373291016, 479.11920166015625, 97.04627990722656, 489.9048156738281)}",,,,,,,,,,,number,0,36,36,8.707198143005371,6,Times-Italic,0,0.9620000123977661,-0.28299999237060547,sharonensis,"(40.560001373291016, 487.20001220703125)","(40.560001373291016, 479.11920166015625, 82.67359924316406, 489.57720947265625)",idx,0,40.560001373291016,479.11920166015625,82.67359924316406,489.57720947265625
83,51,0,"(39.84000015258789, 479.11920166015625, 108.24100494384766, 508.86480712890625)","{'spans': [{'size': 8.707198143005371, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'sharonensis', 'origin': (40.560001373291016, 487.20001220703125), 'bbox': (40.560001373291016, 479.11920166015625, 82.67359924316406, 489.57720947265625)}, {'size': 8.707198143005371, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Eig', 'origin': (82.67359924316406, 487.20001220703125), 'bbox': (82.67359924316406, 479.1444091796875, 97.04627990722656, 489.9048156738281)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.560001373291016, 479.11920166015625, 97.04627990722656, 489.9048156738281)}",,,,,,,,,,,number,0,36,36,8.707198143005371,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Eig,"(82.67359924316406, 487.20001220703125)","(82.67359924316406, 479.1444091796875, 97.04627990722656, 489.9048156738281)",idx,1,82.67359924316406,479.1444091796875,97.04627990722656,489.9048156738281
84,51,0,"(39.84000015258789, 479.11920166015625, 108.24100494384766, 508.86480712890625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'speltoides Tausch', 'origin': (40.31999969482422, 496.55999755859375), 'bbox': (40.31999969482422, 488.50439453125, 108.24100494384766, 499.2648010253906)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.31999969482422, 488.50439453125, 108.24100494384766, 499.2648010253906)}",,,,,,,,,,,number,1,37,37,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,speltoides,"(40.31999969482422, 496.55999755859375)","(40.31999969482422, 488.50439453125, 108.24100494384766, 499.2648010253906)",idx,0,40.31999969482422,488.50439453125,108.24100494384766,499.2648010253906
85,51,0,"(39.84000015258789, 479.11920166015625, 108.24100494384766, 508.86480712890625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'speltoides Tausch', 'origin': (40.31999969482422, 496.55999755859375), 'bbox': (40.31999969482422, 488.50439453125, 108.24100494384766, 499.2648010253906)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.31999969482422, 488.50439453125, 108.24100494384766, 499.2648010253906)}",,,,,,,,,,,number,1,37,37,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Tausch,"(40.31999969482422, 496.55999755859375)","(40.31999969482422, 488.50439453125, 108.24100494384766, 499.2648010253906)",idx,0,40.31999969482422,488.50439453125,108.24100494384766,499.2648010253906
86,51,0,"(39.84000015258789, 479.11920166015625, 108.24100494384766, 508.86480712890625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'squarrosa L.', 'origin': (39.84000015258789, 506.1600036621094), 'bbox': (39.84000015258789, 498.1044006347656, 88.26319885253906, 508.86480712890625)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (39.84000015258789, 498.1044006347656, 88.26319885253906, 508.86480712890625)}",,,,,,,,,,,number,2,38,38,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,squarrosa,"(39.84000015258789, 506.1600036621094)","(39.84000015258789, 498.1044006347656, 88.26319885253906, 508.86480712890625)",idx,0,39.84000015258789,498.1044006347656,88.26319885253906,508.86480712890625
87,51,0,"(39.84000015258789, 479.11920166015625, 108.24100494384766, 508.86480712890625)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'squarrosa L.', 'origin': (39.84000015258789, 506.1600036621094), 'bbox': (39.84000015258789, 498.1044006347656, 88.26319885253906, 508.86480712890625)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (39.84000015258789, 498.1044006347656, 88.26319885253906, 508.86480712890625)}",,,,,,,,,,,number,2,38,38,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,L.,"(39.84000015258789, 506.1600036621094)","(39.84000015258789, 498.1044006347656, 88.26319885253906, 508.86480712890625)",idx,0,39.84000015258789,498.1044006347656,88.26319885253906,508.86480712890625
88,53,0,"(40.560001373291016, 507.70440673828125, 105.59134674072266, 528.0647583007812)","{'spans': [{'size': 8.584824562072754, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'triaristata', 'origin': (40.560001373291016, 515.760009765625), 'bbox': (40.560001373291016, 507.70440673828125, 78.89279174804688, 518.4647827148438)}, {'size': 8.694912910461426, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Willd.', 'origin': (78.89277648925781, 515.760009765625), 'bbox': (78.89277648925781, 507.70440673828125, 105.59134674072266, 518.4647827148438)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.560001373291016, 507.70440673828125, 105.59134674072266, 518.4647827148438)}",,,,,,,,,,,number,0,39,39,8.584824562072754,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,triaristata,"(40.560001373291016, 515.760009765625)","(40.560001373291016, 507.70440673828125, 78.89279174804688, 518.4647827148438)",idx,0,40.560001373291016,507.70440673828125,78.89279174804688,518.4647827148438
89,53,0,"(40.560001373291016, 507.70440673828125, 105.59134674072266, 528.0647583007812)","{'spans': [{'size': 8.584824562072754, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'triaristata', 'origin': (40.560001373291016, 515.760009765625), 'bbox': (40.560001373291016, 507.70440673828125, 78.89279174804688, 518.4647827148438)}, {'size': 8.694912910461426, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Willd.', 'origin': (78.89277648925781, 515.760009765625), 'bbox': (78.89277648925781, 507.70440673828125, 105.59134674072266, 518.4647827148438)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.560001373291016, 507.70440673828125, 105.59134674072266, 518.4647827148438)}",,,,,,,,,,,number,0,39,39,8.694912910461426,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Willd.,"(78.89277648925781, 515.760009765625)","(78.89277648925781, 507.70440673828125, 105.59134674072266, 518.4647827148438)",idx,1,78.89277648925781,507.70440673828125,105.59134674072266,518.4647827148438
90,53,0,"(40.560001373291016, 507.70440673828125, 105.59134674072266, 528.0647583007812)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'triuncialis L.', 'origin': (40.79999923706055, 525.3599853515625), 'bbox': (40.79999923706055, 517.3043823242188, 90.66339874267578, 528.0647583007812)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.79999923706055, 517.3043823242188, 90.66339874267578, 528.0647583007812)}",,,,,,,,,,,number,1,40,40,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,triuncialis,"(40.79999923706055, 525.3599853515625)","(40.79999923706055, 517.3043823242188, 90.66339874267578, 528.0647583007812)",idx,0,40.79999923706055,517.3043823242188,90.66339874267578,528.0647583007812
91,53,0,"(40.560001373291016, 507.70440673828125, 105.59134674072266, 528.0647583007812)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'triuncialis L.', 'origin': (40.79999923706055, 525.3599853515625), 'bbox': (40.79999923706055, 517.3043823242188, 90.66339874267578, 528.0647583007812)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.79999923706055, 517.3043823242188, 90.66339874267578, 528.0647583007812)}",,,,,,,,,,,number,1,40,40,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,L.,"(40.79999923706055, 525.3599853515625)","(40.79999923706055, 517.3043823242188, 90.66339874267578, 528.0647583007812)",idx,0,40.79999923706055,517.3043823242188,90.66339874267578,528.0647583007812
92,55,0,"(40.08000183105469, 526.6643676757812, 112.7426986694336, 556.624755859375)","{'spans': [{'size': 8.410408973693848, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'umbeUulata', 'origin': (40.08000183105469, 534.719970703125), 'bbox': (40.08000183105469, 526.6643676757812, 86.28209686279297, 537.4247436523438)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Zhuk.', 'origin': (86.28209686279297, 534.719970703125), 'bbox': (86.28209686279297, 526.6643676757812, 112.7426986694336, 537.4247436523438)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.08000183105469, 526.6643676757812, 112.7426986694336, 537.4247436523438)}",,,,,,,,,,,number,0,41,41,8.410408973693848,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,umbeUulata,"(40.08000183105469, 534.719970703125)","(40.08000183105469, 526.6643676757812, 86.28209686279297, 537.4247436523438)",idx,0,40.08000183105469,526.6643676757812,86.28209686279297,537.4247436523438
93,55,0,"(40.08000183105469, 526.6643676757812, 112.7426986694336, 556.624755859375)","{'spans': [{'size': 8.410408973693848, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'umbeUulata', 'origin': (40.08000183105469, 534.719970703125), 'bbox': (40.08000183105469, 526.6643676757812, 86.28209686279297, 537.4247436523438)}, {'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Zhuk.', 'origin': (86.28209686279297, 534.719970703125), 'bbox': (86.28209686279297, 526.6643676757812, 112.7426986694336, 537.4247436523438)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.08000183105469, 526.6643676757812, 112.7426986694336, 537.4247436523438)}",,,,,,,,,,,number,0,41,41,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Zhuk.,"(86.28209686279297, 534.719970703125)","(86.28209686279297, 526.6643676757812, 112.7426986694336, 537.4247436523438)",idx,1,86.28209686279297,526.6643676757812,112.7426986694336,537.4247436523438
94,55,0,"(40.08000183105469, 526.6643676757812, 112.7426986694336, 556.624755859375)","{'spans': [{'size': 8.676837921142578, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'variabilis', 'origin': (40.560001373291016, 544.5599975585938), 'bbox': (40.560001373291016, 536.4791870117188, 74.07190704345703, 546.9371948242188)}, {'size': 8.676837921142578, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Eig.', 'origin': (74.07190704345703, 544.5599975585938), 'bbox': (74.07190704345703, 536.50439453125, 91.19406127929688, 547.2647705078125)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.560001373291016, 536.4791870117188, 91.19406127929688, 547.2647705078125)}",,,,,,,,,,,number,1,42,42,8.676837921142578,6,Times-Italic,0,0.9620000123977661,-0.28299999237060547,variabilis,"(40.560001373291016, 544.5599975585938)","(40.560001373291016, 536.4791870117188, 74.07190704345703, 546.9371948242188)",idx,0,40.560001373291016,536.4791870117188,74.07190704345703,546.9371948242188
95,55,0,"(40.08000183105469, 526.6643676757812, 112.7426986694336, 556.624755859375)","{'spans': [{'size': 8.676837921142578, 'flags': 6, 'font': 'Times-Italic', 'color': 0, 'ascender': 0.9620000123977661, 'descender': -0.28299999237060547, 'text': 'variabilis', 'origin': (40.560001373291016, 544.5599975585938), 'bbox': (40.560001373291016, 536.4791870117188, 74.07190704345703, 546.9371948242188)}, {'size': 8.676837921142578, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': ' Eig.', 'origin': (74.07190704345703, 544.5599975585938), 'bbox': (74.07190704345703, 536.50439453125, 91.19406127929688, 547.2647705078125)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.560001373291016, 536.4791870117188, 91.19406127929688, 547.2647705078125)}",,,,,,,,,,,number,1,42,42,8.676837921142578,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Eig.,"(74.07190704345703, 544.5599975585938)","(74.07190704345703, 536.50439453125, 91.19406127929688, 547.2647705078125)",idx,1,74.07190704345703,536.50439453125,91.19406127929688,547.2647705078125
96,55,0,"(40.08000183105469, 526.6643676757812, 112.7426986694336, 556.624755859375)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'ventricosa Tausch', 'origin': (40.31999969482422, 553.9199829101562), 'bbox': (40.31999969482422, 545.8643798828125, 110.4010009765625, 556.624755859375)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.31999969482422, 545.8643798828125, 110.4010009765625, 556.624755859375)}",,,,,,,,,,,number,2,43,43,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,ventricosa,"(40.31999969482422, 553.9199829101562)","(40.31999969482422, 545.8643798828125, 110.4010009765625, 556.624755859375)",idx,0,40.31999969482422,545.8643798828125,110.4010009765625,556.624755859375
97,55,0,"(40.08000183105469, 526.6643676757812, 112.7426986694336, 556.624755859375)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'ventricosa Tausch', 'origin': (40.31999969482422, 553.9199829101562), 'bbox': (40.31999969482422, 545.8643798828125, 110.4010009765625, 556.624755859375)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.31999969482422, 545.8643798828125, 110.4010009765625, 556.624755859375)}",,,,,,,,,,,number,2,43,43,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Tausch,"(40.31999969482422, 553.9199829101562)","(40.31999969482422, 545.8643798828125, 110.4010009765625, 556.624755859375)",idx,0,40.31999969482422,545.8643798828125,110.4010009765625,556.624755859375
98,57,0,"(26.639999389648438, 555.4644165039062, 76.83814239501953, 566.2247924804688)","{'spans': [{'size': 8.568699836730957, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'Aegilotricum', 'origin': (26.639999389648438, 563.52001953125), 'bbox': (26.639999389648438, 555.4644165039062, 76.83814239501953, 566.2247924804688)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (26.639999389648438, 555.4644165039062, 76.83814239501953, 566.2247924804688)}",,,,,,,,,,,number,0,44,44,8.568699836730957,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,Aegilotricum,"(26.639999389648438, 563.52001953125)","(26.639999389648438, 555.4644165039062, 76.83814239501953, 566.2247924804688)",idx,0,26.639999389648438,555.4644165039062,76.83814239501953,566.2247924804688
99,58,0,"(40.31999969482422, 565.5443725585938, 162.6114044189453, 576.3047485351562)","{'spans': [{'size': 8.399999618530273, 'flags': 4, 'font': 'Times-Roman', 'color': 0, 'ascender': 0.9589999914169312, 'descender': -0.32199999690055847, 'text': 'loreti (Richt.) Maire et Weiller', 'origin': (40.31999969482422, 573.5999755859375), 'bbox': (40.31999969482422, 565.5443725585938, 162.6114044189453, 576.3047485351562)}], 'wmode': 0, 'dir': (1.0, 0.0), 'bbox': (40.31999969482422, 565.5443725585938, 162.6114044189453, 576.3047485351562)}",,,,,,,,,,,number,0,45,45,8.399999618530273,4,Times-Roman,0,0.9589999914169312,-0.32199999690055847,loreti,"(40.31999969482422, 573.5999755859375)","(40.31999969482422, 565.5443725585938, 162.6114044189453, 576.3047485351562)",idx,0,40.31999969482422,565.5443725585938,162.6114044189453,576.3047485351562
